Subscription ID,Duration,Type
41420,0 days 00:00:00.000000000,One Off
41423,7670 days 00:00:00.000000000,Yearly
41424,822 days 00:00:00.000000000,Monthly
41427,13 days 00:00:00.000000000,Daily
41428,0 days 00:00:00.000000000,One Off
41429,6209 days 00:00:00.000000000,Yearly
41433,518 days 00:00:00.000000000,Monthly
41435,4 days 00:00:00.000000000,Daily
41436,2040 days 00:00:00.000000000,Monthly
41441,2041 days 00:00:00.000000000,Monthly
41442,16 days 00:00:00.000000000,Daily
41443,32 days 00:00:00.000000000,Daily
41444,2191 days 00:00:00.000000000,Yearly
41445,5114 days 00:00:00.000000000,Yearly
41446,0 days 00:00:00.000000000,One Off
41447,1826 days 00:00:00.000000000,Monthly
41450,47 days 00:00:00.000000000,Daily
41452,3287 days 00:00:00.000000000,Yearly
41454,0 days 00:00:00.000000000,One Off
41457,1917 days 00:00:00.000000000,Monthly
41459,1127 days 00:00:00.000000000,Monthly
41462,38 days 00:00:00.000000000,Daily
41463,242 days 00:00:00.000000000,Daily
41465,823 days 00:00:00.000000000,Monthly
41466,5844 days 00:00:00.000000000,Yearly
41469,10227 days 00:00:00.000000000,Yearly
41471,913 days 00:00:00.000000000,Monthly
41474,15 days 00:00:00.000000000,Daily
41476,821 days 00:00:00.000000000,Monthly
41478,639 days 00:00:00.000000000,Monthly
41479,6940 days 00:00:00.000000000,Yearly
41482,47 days 00:00:00.000000000,Daily
41483,2313 days 00:00:00.000000000,Monthly
41484,15 days 00:00:00.000000000,Daily
41486,242 days 00:00:00.000000000,Daily
41487,2586 days 00:00:00.000000000,Monthly
41488,0 days 00:00:00.000000000,One Off
41489,10958 days 00:00:00.000000000,Yearly
41490,2709 days 00:00:00.000000000,Monthly
41493,273 days 00:00:00.000000000,Monthly
41496,51 days 00:00:00.000000000,Daily
41497,181 days 00:00:00.000000000,Daily
41498,17167 days 00:00:00.000000000,Yearly
41499,1034 days 00:00:00.000000000,Monthly
41501,27 days 00:00:00.000000000,Daily
41503,6209 days 00:00:00.000000000,Yearly
41504,38 days 00:00:00.000000000,Daily
41506,671 days 00:00:00.000000000,Monthly
41507,884 days 00:00:00.000000000,Monthly
41509,5844 days 00:00:00.000000000,Yearly
41510,32 days 00:00:00.000000000,Daily
41511,23 days 00:00:00.000000000,Daily
41513,852 days 00:00:00.000000000,Monthly
41514,8766 days 00:00:00.000000000,Yearly
41515,0 days 00:00:00.000000000,One Off
41516,0 days 00:00:00.000000000,One Off
41523,2557 days 00:00:00.000000000,Yearly
41527,0 days 00:00:00.000000000,One Off
41528,47 days 00:00:00.000000000,Daily
41529,0 days 00:00:00.000000000,One Off
41531,488 days 00:00:00.000000000,Monthly
41535,699 days 00:00:00.000000000,Monthly
41536,9497 days 00:00:00.000000000,Yearly
41542,6575 days 00:00:00.000000000,Yearly
41544,0 days 00:00:00.000000000,One Off
41546,8401 days 00:00:00.000000000,Yearly
41548,5478 days 00:00:00.000000000,Yearly
41549,8766 days 00:00:00.000000000,Yearly
41554,2345 days 00:00:00.000000000,Monthly
41557,16436 days 00:00:00.000000000,Yearly
41559,9862 days 00:00:00.000000000,Yearly
41561,35 days 00:00:00.000000000,Daily
41564,1614 days 00:00:00.000000000,Monthly
41565,8766 days 00:00:00.000000000,Yearly
41566,1949 days 00:00:00.000000000,Monthly
41567,22 days 00:00:00.000000000,Daily
41570,2436 days 00:00:00.000000000,Monthly
41572,1461 days 00:00:00.000000000,Yearly
41573,45 days 00:00:00.000000000,Daily
41575,9496 days 00:00:00.000000000,Yearly
41576,6209 days 00:00:00.000000000,Yearly
41579,7305 days 00:00:00.000000000,Yearly
41582,29 days 00:00:00.000000000,Daily
41583,1124 days 00:00:00.000000000,Monthly
41584,395 days 00:00:00.000000000,Monthly
41585,45 days 00:00:00.000000000,Daily
41588,731 days 00:00:00.000000000,Monthly
41589,0 days 00:00:00.000000000,One Off
41591,46 days 00:00:00.000000000,Daily
41593,1310 days 00:00:00.000000000,Monthly
41594,14610 days 00:00:00.000000000,Yearly
41595,1461 days 00:00:00.000000000,Yearly
41598,2130 days 00:00:00.000000000,Monthly
41600,27 days 00:00:00.000000000,Daily
41602,2251 days 00:00:00.000000000,Monthly
41603,0 days 00:00:00.000000000,One Off
41607,10958 days 00:00:00.000000000,Yearly
41608,9131 days 00:00:00.000000000,Yearly
41609,518 days 00:00:00.000000000,Monthly
41614,23 days 00:00:00.000000000,Daily
41616,365 days 00:00:00.000000000,Monthly
41622,15341 days 00:00:00.000000000,Yearly
41623,6210 days 00:00:00.000000000,Yearly
41624,5479 days 00:00:00.000000000,Yearly
41625,0 days 00:00:00.000000000,One Off
41627,44 days 00:00:00.000000000,Daily
41628,8401 days 00:00:00.000000000,Yearly
41633,12053 days 00:00:00.000000000,Yearly
41634,13149 days 00:00:00.000000000,Yearly
41635,2191 days 00:00:00.000000000,Yearly
41639,0 days 00:00:00.000000000,One Off
41642,8766 days 00:00:00.000000000,Yearly
41643,15341 days 00:00:00.000000000,Yearly
41645,4017 days 00:00:00.000000000,Yearly
41648,33 days 00:00:00.000000000,Daily
41649,47 days 00:00:00.000000000,Daily
41652,2192 days 00:00:00.000000000,Yearly
41654,1157 days 00:00:00.000000000,Monthly
41655,1096 days 00:00:00.000000000,Monthly
41656,5 days 00:00:00.000000000,Daily
41657,2376 days 00:00:00.000000000,Monthly
41658,1827 days 00:00:00.000000000,Yearly
41661,1583 days 00:00:00.000000000,Monthly
41664,0 days 00:00:00.000000000,One Off
41667,10592 days 00:00:00.000000000,Yearly
41668,0 days 00:00:00.000000000,One Off
41669,5479 days 00:00:00.000000000,Yearly
41670,853 days 00:00:00.000000000,Monthly
41675,0 days 00:00:00.000000000,One Off
41676,0 days 00:00:00.000000000,One Off
41677,0 days 00:00:00.000000000,One Off
41678,26 days 00:00:00.000000000,Daily
41680,2466 days 00:00:00.000000000,Monthly
41681,0 days 00:00:00.000000000,One Off
41682,11323 days 00:00:00.000000000,Yearly
41684,1917 days 00:00:00.000000000,Monthly
41686,0 days 00:00:00.000000000,One Off
41691,11688 days 00:00:00.000000000,Yearly
41693,2372 days 00:00:00.000000000,Monthly
41694,1461 days 00:00:00.000000000,Yearly
41696,0 days 00:00:00.000000000,One Off
41699,12053 days 00:00:00.000000000,Yearly
41703,0 days 00:00:00.000000000,One Off
41708,31 days 00:00:00.000000000,Daily
41710,854 days 00:00:00.000000000,Monthly
41711,12418 days 00:00:00.000000000,Yearly
41712,2922 days 00:00:00.000000000,Yearly
41715,4748 days 00:00:00.000000000,Yearly
41716,42 days 00:00:00.000000000,Daily
41717,2922 days 00:00:00.000000000,Yearly
41718,1339 days 00:00:00.000000000,Monthly
41721,6574 days 00:00:00.000000000,Yearly
41723,1642 days 00:00:00.000000000,Monthly
41724,0 days 00:00:00.000000000,One Off
41726,0 days 00:00:00.000000000,One Off
41727,1522 days 00:00:00.000000000,Monthly
41730,1157 days 00:00:00.000000000,Monthly
41731,153 days 00:00:00.000000000,Monthly
41733,2250 days 00:00:00.000000000,Monthly
41736,7305 days 00:00:00.000000000,Yearly
41737,8766 days 00:00:00.000000000,Yearly
41738,6210 days 00:00:00.000000000,Yearly
41741,2070 days 00:00:00.000000000,Monthly
41742,0 days 00:00:00.000000000,One Off
41745,8 days 00:00:00.000000000,Daily
41749,41 days 00:00:00.000000000,Daily
41750,1888 days 00:00:00.000000000,Monthly
41751,0 days 00:00:00.000000000,One Off
41752,45 days 00:00:00.000000000,Daily
41756,5479 days 00:00:00.000000000,Yearly
41758,7670 days 00:00:00.000000000,Yearly
41759,1703 days 00:00:00.000000000,Monthly
41761,0 days 00:00:00.000000000,One Off
41762,5114 days 00:00:00.000000000,Yearly
41763,11323 days 00:00:00.000000000,Yearly
41764,10 days 00:00:00.000000000,Daily
41768,2464 days 00:00:00.000000000,Monthly
41770,4748 days 00:00:00.000000000,Yearly
41772,2526 days 00:00:00.000000000,Monthly
41776,853 days 00:00:00.000000000,Monthly
41780,48 days 00:00:00.000000000,Daily
41781,0 days 00:00:00.000000000,One Off
41789,4018 days 00:00:00.000000000,Yearly
41790,43 days 00:00:00.000000000,Daily
41791,853 days 00:00:00.000000000,Monthly
41792,1979 days 00:00:00.000000000,Monthly
41793,1003 days 00:00:00.000000000,Monthly
41794,0 days 00:00:00.000000000,One Off
41796,1461 days 00:00:00.000000000,Monthly
41799,42 days 00:00:00.000000000,Daily
41802,0 days 00:00:00.000000000,One Off
41803,13 days 00:00:00.000000000,Daily
41804,41 days 00:00:00.000000000,Daily
41806,39 days 00:00:00.000000000,Daily
41809,4383 days 00:00:00.000000000,Yearly
41811,14975 days 00:00:00.000000000,Yearly
41812,9 days 00:00:00.000000000,Daily
41813,0 days 00:00:00.000000000,One Off
41814,35 days 00:00:00.000000000,Daily
41816,0 days 00:00:00.000000000,One Off
41817,29 days 00:00:00.000000000,Daily
41818,2284 days 00:00:00.000000000,Monthly
41819,0 days 00:00:00.000000000,One Off
41823,0 days 00:00:00.000000000,One Off
41824,2525 days 00:00:00.000000000,Monthly
41825,45 days 00:00:00.000000000,Daily
41826,5114 days 00:00:00.000000000,Yearly
41827,17 days 00:00:00.000000000,Daily
41828,51 days 00:00:00.000000000,Daily
41829,1400 days 00:00:00.000000000,Monthly
41831,1613 days 00:00:00.000000000,Monthly
41834,8401 days 00:00:00.000000000,Yearly
41835,0 days 00:00:00.000000000,One Off
41836,2191 days 00:00:00.000000000,Monthly
41840,31 days 00:00:00.000000000,Daily
41842,5114 days 00:00:00.000000000,Yearly
41848,243 days 00:00:00.000000000,Monthly
41849,13 days 00:00:00.000000000,Daily
41850,6574 days 00:00:00.000000000,Yearly
41851,35 days 00:00:00.000000000,Daily
41855,1096 days 00:00:00.000000000,Monthly
41856,14 days 00:00:00.000000000,Daily
41860,0 days 00:00:00.000000000,One Off
41862,4017 days 00:00:00.000000000,Yearly
41865,1006 days 00:00:00.000000000,Monthly
41871,1065 days 00:00:00.000000000,Monthly
41877,8035 days 00:00:00.000000000,Yearly
41878,1218 days 00:00:00.000000000,Monthly
41885,36 days 00:00:00.000000000,Daily
41886,14 days 00:00:00.000000000,Daily
41887,0 days 00:00:00.000000000,One Off
41889,1461 days 00:00:00.000000000,Yearly
41892,3652 days 00:00:00.000000000,Yearly
41893,13149 days 00:00:00.000000000,Yearly
41894,36 days 00:00:00.000000000,Daily
41895,9496 days 00:00:00.000000000,Yearly
41897,28 days 00:00:00.000000000,Daily
41898,4383 days 00:00:00.000000000,Yearly
41899,0 days 00:00:00.000000000,One Off
41902,1827 days 00:00:00.000000000,Yearly
41905,8401 days 00:00:00.000000000,Yearly
41906,3653 days 00:00:00.000000000,Yearly
41907,274 days 00:00:00.000000000,Monthly
41908,20 days 00:00:00.000000000,Daily
41911,11 days 00:00:00.000000000,Daily
41912,1369 days 00:00:00.000000000,Monthly
41913,1310 days 00:00:00.000000000,Monthly
41914,184 days 00:00:00.000000000,Monthly
41919,43 days 00:00:00.000000000,Daily
41920,7 days 00:00:00.000000000,Daily
41921,10593 days 00:00:00.000000000,Yearly
41924,31 days 00:00:00.000000000,Daily
41928,2465 days 00:00:00.000000000,Monthly
41930,2191 days 00:00:00.000000000,Yearly
41931,42 days 00:00:00.000000000,Daily
41933,0 days 00:00:00.000000000,One Off
41934,6940 days 00:00:00.000000000,Yearly
41935,55 days 00:00:00.000000000,Daily
41936,1798 days 00:00:00.000000000,Monthly
41938,55 days 00:00:00.000000000,Daily
41939,5479 days 00:00:00.000000000,Yearly
41940,10957 days 00:00:00.000000000,Yearly
41943,48 days 00:00:00.000000000,Daily
41944,0 days 00:00:00.000000000,One Off
41946,0 days 00:00:00.000000000,One Off
41949,2496 days 00:00:00.000000000,Monthly
41950,11323 days 00:00:00.000000000,Yearly
41951,38 days 00:00:00.000000000,Daily
41954,33 days 00:00:00.000000000,Daily
41956,8766 days 00:00:00.000000000,Yearly
41965,48 days 00:00:00.000000000,Daily
41967,26 days 00:00:00.000000000,Daily
41968,14975 days 00:00:00.000000000,Yearly
41969,0 days 00:00:00.000000000,One Off
41971,35 days 00:00:00.000000000,Daily
41972,28 days 00:00:00.000000000,Daily
41973,2587 days 00:00:00.000000000,Monthly
41974,28 days 00:00:00.000000000,Daily
41976,1491 days 00:00:00.000000000,Monthly
41978,0 days 00:00:00.000000000,One Off
41981,1096 days 00:00:00.000000000,Monthly
41983,0 days 00:00:00.000000000,One Off
41984,1979 days 00:00:00.000000000,Monthly
41985,40 days 00:00:00.000000000,Daily
41989,7670 days 00:00:00.000000000,Yearly
41990,0 days 00:00:00.000000000,One Off
41991,51 days 00:00:00.000000000,Daily
41995,0 days 00:00:00.000000000,One Off
41996,0 days 00:00:00.000000000,One Off
41997,38 days 00:00:00.000000000,Daily
41999,0 days 00:00:00.000000000,One Off
42000,2646 days 00:00:00.000000000,Monthly
42001,5844 days 00:00:00.000000000,Yearly
42002,337 days 00:00:00.000000000,Monthly
42005,425 days 00:00:00.000000000,Monthly
42009,5 days 00:00:00.000000000,Daily
42011,6940 days 00:00:00.000000000,Yearly
42012,671 days 00:00:00.000000000,Monthly
42014,0 days 00:00:00.000000000,One Off
42017,10 days 00:00:00.000000000,Daily
42018,16071 days 00:00:00.000000000,Yearly
42022,40 days 00:00:00.000000000,Daily
42023,1461 days 00:00:00.000000000,Monthly
42026,26 days 00:00:00.000000000,Daily
42027,7670 days 00:00:00.000000000,Yearly
42028,2588 days 00:00:00.000000000,Monthly
42029,2618 days 00:00:00.000000000,Monthly
42031,8036 days 00:00:00.000000000,Yearly
42033,4383 days 00:00:00.000000000,Yearly
42034,304 days 00:00:00.000000000,Monthly
42035,2007 days 00:00:00.000000000,Monthly
42037,3652 days 00:00:00.000000000,Yearly
42044,1612 days 00:00:00.000000000,Monthly
42046,4018 days 00:00:00.000000000,Yearly
42049,2922 days 00:00:00.000000000,Yearly
42052,0 days 00:00:00.000000000,One Off
42053,0 days 00:00:00.000000000,One Off
42054,3653 days 00:00:00.000000000,Yearly
42055,1096 days 00:00:00.000000000,Yearly
42056,1889 days 00:00:00.000000000,Monthly
42058,13514 days 00:00:00.000000000,Yearly
42059,8766 days 00:00:00.000000000,Yearly
42060,49 days 00:00:00.000000000,Daily
42061,10957 days 00:00:00.000000000,Yearly
42063,5478 days 00:00:00.000000000,Yearly
42065,0 days 00:00:00.000000000,One Off
42070,458 days 00:00:00.000000000,Monthly
42071,608 days 00:00:00.000000000,Monthly
42073,2343 days 00:00:00.000000000,Monthly
42074,0 days 00:00:00.000000000,One Off
42077,18 days 00:00:00.000000000,Daily
42079,0 days 00:00:00.000000000,One Off
42080,13514 days 00:00:00.000000000,Yearly
42083,15 days 00:00:00.000000000,Daily
42085,4018 days 00:00:00.000000000,Yearly
42086,1916 days 00:00:00.000000000,Monthly
42087,303 days 00:00:00.000000000,Monthly
42090,395 days 00:00:00.000000000,Monthly
42093,10958 days 00:00:00.000000000,Yearly
42096,7670 days 00:00:00.000000000,Yearly
42097,42 days 00:00:00.000000000,Daily
42098,2192 days 00:00:00.000000000,Yearly
42102,55 days 00:00:00.000000000,Daily
42103,2129 days 00:00:00.000000000,Monthly
42105,2649 days 00:00:00.000000000,Monthly
42106,0 days 00:00:00.000000000,One Off
42110,2131 days 00:00:00.000000000,Monthly
42111,0 days 00:00:00.000000000,One Off
42112,609 days 00:00:00.000000000,Monthly
42116,1277 days 00:00:00.000000000,Monthly
42117,14610 days 00:00:00.000000000,Yearly
42120,577 days 00:00:00.000000000,Monthly
42121,9497 days 00:00:00.000000000,Yearly
42122,34 days 00:00:00.000000000,Daily
42123,7 days 00:00:00.000000000,Daily
42125,47 days 00:00:00.000000000,Daily
42129,6574 days 00:00:00.000000000,Yearly
42131,14 days 00:00:00.000000000,Daily
42132,2465 days 00:00:00.000000000,Monthly
42135,0 days 00:00:00.000000000,One Off
42136,7 days 00:00:00.000000000,Daily
42137,15 days 00:00:00.000000000,Daily
42139,13880 days 00:00:00.000000000,Yearly
42140,12 days 00:00:00.000000000,Daily
42143,10227 days 00:00:00.000000000,Yearly
42145,10958 days 00:00:00.000000000,Yearly
42146,0 days 00:00:00.000000000,One Off
42147,14245 days 00:00:00.000000000,Yearly
42149,4 days 00:00:00.000000000,Daily
42150,2679 days 00:00:00.000000000,Monthly
42153,45 days 00:00:00.000000000,Daily
42156,1341 days 00:00:00.000000000,Monthly
42157,15706 days 00:00:00.000000000,Yearly
42160,0 days 00:00:00.000000000,One Off
42161,1461 days 00:00:00.000000000,Monthly
42162,2192 days 00:00:00.000000000,Yearly
42163,6940 days 00:00:00.000000000,Yearly
42169,1278 days 00:00:00.000000000,Monthly
42173,0 days 00:00:00.000000000,One Off
42178,30 days 00:00:00.000000000,Daily
42179,0 days 00:00:00.000000000,One Off
42180,16 days 00:00:00.000000000,Daily
42183,8 days 00:00:00.000000000,Daily
42186,4018 days 00:00:00.000000000,Yearly
42187,4018 days 00:00:00.000000000,Yearly
42188,0 days 00:00:00.000000000,One Off
42190,33 days 00:00:00.000000000,Daily
42191,45 days 00:00:00.000000000,Daily
42192,7 days 00:00:00.000000000,Daily
42194,2191 days 00:00:00.000000000,Yearly
42195,425 days 00:00:00.000000000,Monthly
42197,1826 days 00:00:00.000000000,Monthly
42198,365 days 00:00:00.000000000,Monthly
42201,0 days 00:00:00.000000000,One Off
42202,6209 days 00:00:00.000000000,Yearly
42205,2557 days 00:00:00.000000000,Yearly
42207,1978 days 00:00:00.000000000,Monthly
42208,7305 days 00:00:00.000000000,Yearly
42209,2495 days 00:00:00.000000000,Monthly
42210,184 days 00:00:00.000000000,Monthly
42215,1339 days 00:00:00.000000000,Monthly
42216,32 days 00:00:00.000000000,Daily
42217,34 days 00:00:00.000000000,Daily
42218,0 days 00:00:00.000000000,One Off
42220,12418 days 00:00:00.000000000,Yearly
42221,10957 days 00:00:00.000000000,Yearly
42222,2648 days 00:00:00.000000000,Monthly
42223,24 days 00:00:00.000000000,Daily
42224,13514 days 00:00:00.000000000,Yearly
42227,1035 days 00:00:00.000000000,Monthly
42228,5113 days 00:00:00.000000000,Yearly
42230,6209 days 00:00:00.000000000,Yearly
42231,0 days 00:00:00.000000000,One Off
42234,1217 days 00:00:00.000000000,Monthly
42235,49 days 00:00:00.000000000,Daily
42238,0 days 00:00:00.000000000,One Off
42239,0 days 00:00:00.000000000,One Off
42240,19 days 00:00:00.000000000,Daily
42241,2922 days 00:00:00.000000000,Yearly
42244,34 days 00:00:00.000000000,Daily
42246,1127 days 00:00:00.000000000,Monthly
42247,0 days 00:00:00.000000000,One Off
42248,2192 days 00:00:00.000000000,Yearly
42249,0 days 00:00:00.000000000,One Off
42250,1583 days 00:00:00.000000000,Monthly
42252,1643 days 00:00:00.000000000,Monthly
42253,38 days 00:00:00.000000000,Daily
42254,428 days 00:00:00.000000000,Monthly
42255,3287 days 00:00:00.000000000,Yearly
42257,46 days 00:00:00.000000000,Daily
42259,14610 days 00:00:00.000000000,Yearly
42260,51 days 00:00:00.000000000,Daily
42263,0 days 00:00:00.000000000,One Off
42264,0 days 00:00:00.000000000,One Off
42265,10592 days 00:00:00.000000000,Yearly
42266,303 days 00:00:00.000000000,Monthly
42272,2191 days 00:00:00.000000000,Yearly
42273,2616 days 00:00:00.000000000,Monthly
42275,2010 days 00:00:00.000000000,Monthly
42276,2069 days 00:00:00.000000000,Monthly
42278,0 days 00:00:00.000000000,One Off
42280,5844 days 00:00:00.000000000,Yearly
42281,1675 days 00:00:00.000000000,Monthly
42286,55 days 00:00:00.000000000,Daily
42290,0 days 00:00:00.000000000,One Off
42292,2618 days 00:00:00.000000000,Monthly
42294,3653 days 00:00:00.000000000,Yearly
42295,2343 days 00:00:00.000000000,Monthly
42296,0 days 00:00:00.000000000,One Off
42297,53 days 00:00:00.000000000,Daily
42298,2557 days 00:00:00.000000000,Yearly
42301,15 days 00:00:00.000000000,Daily
42302,1948 days 00:00:00.000000000,Monthly
42306,1676 days 00:00:00.000000000,Monthly
42307,3 days 00:00:00.000000000,Daily
42312,0 days 00:00:00.000000000,One Off
42314,2557 days 00:00:00.000000000,Yearly
42316,5844 days 00:00:00.000000000,Yearly
42318,2250 days 00:00:00.000000000,Monthly
42319,2436 days 00:00:00.000000000,Monthly
42328,2526 days 00:00:00.000000000,Monthly
42329,2343 days 00:00:00.000000000,Monthly
42330,11 days 00:00:00.000000000,Daily
42332,2222 days 00:00:00.000000000,Monthly
42333,0 days 00:00:00.000000000,One Off
42334,12053 days 00:00:00.000000000,Yearly
42341,0 days 00:00:00.000000000,One Off
42348,244 days 00:00:00.000000000,Monthly
42349,245 days 00:00:00.000000000,Monthly
42351,454 days 00:00:00.000000000,Monthly
42352,12054 days 00:00:00.000000000,Yearly
42355,214 days 00:00:00.000000000,Yearly
42356,16436 days 00:00:00.000000000,Yearly
42358,10227 days 00:00:00.000000000,Yearly
42359,0 days 00:00:00.000000000,One Off
42360,4 days 00:00:00.000000000,Daily
42362,1188 days 00:00:00.000000000,Monthly
42363,3653 days 00:00:00.000000000,Yearly
42367,14 days 00:00:00.000000000,Daily
42368,823 days 00:00:00.000000000,Monthly
42372,1400 days 00:00:00.000000000,Monthly
42373,0 days 00:00:00.000000000,One Off
42378,12784 days 00:00:00.000000000,Yearly
42380,6575 days 00:00:00.000000000,Yearly
42381,1371 days 00:00:00.000000000,Monthly
42386,40 days 00:00:00.000000000,Daily
42387,9132 days 00:00:00.000000000,Yearly
42391,27 days 00:00:00.000000000,Daily
42394,273 days 00:00:00.000000000,Monthly
42396,4018 days 00:00:00.000000000,Yearly
42398,1096 days 00:00:00.000000000,Yearly
42400,611 days 00:00:00.000000000,Monthly
42401,4383 days 00:00:00.000000000,Yearly
42405,0 days 00:00:00.000000000,One Off
42406,2557 days 00:00:00.000000000,Yearly
42407,2372 days 00:00:00.000000000,Monthly
42409,4383 days 00:00:00.000000000,Yearly
42410,55 days 00:00:00.000000000,Daily
42411,7305 days 00:00:00.000000000,Yearly
42412,2373 days 00:00:00.000000000,Monthly
42415,852 days 00:00:00.000000000,Monthly
42419,4018 days 00:00:00.000000000,Yearly
42420,6 days 00:00:00.000000000,Daily
42424,6209 days 00:00:00.000000000,Yearly
42427,1249 days 00:00:00.000000000,Monthly
42428,1035 days 00:00:00.000000000,Monthly
42429,10 days 00:00:00.000000000,Daily
42433,9 days 00:00:00.000000000,Daily
42435,1096 days 00:00:00.000000000,Yearly
42437,12054 days 00:00:00.000000000,Yearly
42438,2068 days 00:00:00.000000000,Monthly
42439,0 days 00:00:00.000000000,One Off
42441,1096 days 00:00:00.000000000,Yearly
42445,1096 days 00:00:00.000000000,Monthly
42447,0 days 00:00:00.000000000,One Off
42448,11323 days 00:00:00.000000000,Yearly
42450,0 days 00:00:00.000000000,One Off
42451,41 days 00:00:00.000000000,Daily
42453,731 days 00:00:00.000000000,Monthly
42454,34 days 00:00:00.000000000,Daily
42457,8 days 00:00:00.000000000,Daily
42458,1461 days 00:00:00.000000000,Monthly
42459,1889 days 00:00:00.000000000,Monthly
42463,1219 days 00:00:00.000000000,Monthly
42465,26 days 00:00:00.000000000,Daily
42466,9496 days 00:00:00.000000000,Yearly
42468,1826 days 00:00:00.000000000,Yearly
42470,366 days 00:00:00.000000000,Monthly
42472,6940 days 00:00:00.000000000,Yearly
42473,607 days 00:00:00.000000000,Monthly
42475,24 days 00:00:00.000000000,Daily
42477,24 days 00:00:00.000000000,Daily
42480,5114 days 00:00:00.000000000,Yearly
42485,2739 days 00:00:00.000000000,Monthly
42489,8766 days 00:00:00.000000000,Yearly
42491,13 days 00:00:00.000000000,Daily
42496,1856 days 00:00:00.000000000,Monthly
42498,22 days 00:00:00.000000000,Daily
42502,1827 days 00:00:00.000000000,Monthly
42503,3 days 00:00:00.000000000,Daily
42504,0 days 00:00:00.000000000,One Off
42505,45 days 00:00:00.000000000,Daily
42511,1461 days 00:00:00.000000000,Yearly
42513,2922 days 00:00:00.000000000,Yearly
42516,0 days 00:00:00.000000000,One Off
42517,0 days 00:00:00.000000000,One Off
42519,18 days 00:00:00.000000000,Daily
42521,50 days 00:00:00.000000000,Daily
42522,34 days 00:00:00.000000000,Daily
42523,6210 days 00:00:00.000000000,Yearly
42524,1704 days 00:00:00.000000000,Monthly
42527,182 days 00:00:00.000000000,Monthly
42531,0 days 00:00:00.000000000,One Off
42532,4383 days 00:00:00.000000000,Yearly
42533,1461 days 00:00:00.000000000,Monthly
42540,0 days 00:00:00.000000000,One Off
42542,41 days 00:00:00.000000000,Daily
42543,20 days 00:00:00.000000000,Daily
42550,8 days 00:00:00.000000000,Daily
42551,0 days 00:00:00.000000000,One Off
42552,5844 days 00:00:00.000000000,Yearly
42553,365 days 00:00:00.000000000,Monthly
42554,1886 days 00:00:00.000000000,Monthly
42558,49 days 00:00:00.000000000,Daily
42559,6574 days 00:00:00.000000000,Yearly
42560,0 days 00:00:00.000000000,One Off
42561,21 days 00:00:00.000000000,Daily
42563,0 days 00:00:00.000000000,One Off
42564,2312 days 00:00:00.000000000,Monthly
42565,1673 days 00:00:00.000000000,Monthly
42568,35 days 00:00:00.000000000,Daily
42569,791 days 00:00:00.000000000,Monthly
42572,2253 days 00:00:00.000000000,Monthly
42574,9496 days 00:00:00.000000000,Yearly
42575,22 days 00:00:00.000000000,Daily
42577,30 days 00:00:00.000000000,Daily
42578,1826 days 00:00:00.000000000,Yearly
42579,182 days 00:00:00.000000000,Yearly
42581,0 days 00:00:00.000000000,One Off
42584,6209 days 00:00:00.000000000,Yearly
42587,26 days 00:00:00.000000000,Daily
42588,6210 days 00:00:00.000000000,Yearly
42590,884 days 00:00:00.000000000,Monthly
42591,1553 days 00:00:00.000000000,Monthly
42595,11322 days 00:00:00.000000000,Yearly
42596,1888 days 00:00:00.000000000,Monthly
42599,700 days 00:00:00.000000000,Monthly
42601,6575 days 00:00:00.000000000,Yearly
42605,0 days 00:00:00.000000000,One Off
42606,1004 days 00:00:00.000000000,Monthly
42611,37 days 00:00:00.000000000,Daily
42616,2557 days 00:00:00.000000000,Yearly
42617,8401 days 00:00:00.000000000,Yearly
42618,0 days 00:00:00.000000000,One Off
42621,2343 days 00:00:00.000000000,Monthly
42623,1126 days 00:00:00.000000000,Monthly
42628,0 days 00:00:00.000000000,One Off
42629,1035 days 00:00:00.000000000,Monthly
42632,181 days 00:00:00.000000000,Monthly
42633,27 days 00:00:00.000000000,Daily
42636,0 days 00:00:00.000000000,One Off
42639,0 days 00:00:00.000000000,One Off
42640,8766 days 00:00:00.000000000,Yearly
42646,7670 days 00:00:00.000000000,Yearly
42647,0 days 00:00:00.000000000,One Off
42648,2404 days 00:00:00.000000000,Monthly
42649,1095 days 00:00:00.000000000,Monthly
42650,1795 days 00:00:00.000000000,Monthly
42651,0 days 00:00:00.000000000,One Off
42653,34 days 00:00:00.000000000,Daily
42654,0 days 00:00:00.000000000,One Off
42657,4748 days 00:00:00.000000000,Yearly
42659,4018 days 00:00:00.000000000,Yearly
42661,2403 days 00:00:00.000000000,Monthly
42663,7305 days 00:00:00.000000000,Yearly
42665,1461 days 00:00:00.000000000,Yearly
42666,0 days 00:00:00.000000000,One Off
42668,0 days 00:00:00.000000000,One Off
42669,6939 days 00:00:00.000000000,Yearly
42672,1461 days 00:00:00.000000000,Yearly
42675,1522 days 00:00:00.000000000,Monthly
42676,0 days 00:00:00.000000000,One Off
42677,730 days 00:00:00.000000000,Monthly
42679,3653 days 00:00:00.000000000,Yearly
42680,0 days 00:00:00.000000000,One Off
42683,212 days 00:00:00.000000000,One Off
42687,184 days 00:00:00.000000000,One Off
42688,3 days 00:00:00.000000000,Daily
42689,0 days 00:00:00.000000000,One Off
42690,1613 days 00:00:00.000000000,Monthly
42691,5113 days 00:00:00.000000000,Yearly
42695,21 days 00:00:00.000000000,Daily
42696,34 days 00:00:00.000000000,Daily
